id,name,owner,capacity,storage,active_storage,dead_storage,volume,percent_storage,inflow,outflow,date
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,133.0,94.33,,0.08,2023-01-03
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,258.0,93.82,0.19,0.03,2023-01-03
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,112.23,92.44,0.077,0.189,2023-01-03
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,87.12,52.8,0.07,,2023-01-03
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,143.46,87.48,0.24,,2023-01-03
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1941.82,79.88,2.11,14.03,2023-01-03
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1580.15,80.37,,2.03,2023-01-03
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,832.25,86.69,0.907,7.354,2023-01-03
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,131.5,82.19,,,2023-01-03
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,297.33,99.44,0.69,0.07,2023-01-03
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,15817.79,89.14,9.54,9.0,2023-01-03
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,5849.89,66.03,0.74,9.05,2023-01-03
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,202.01,90.18,0.02,1.684,2023-01-03
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,291.0,69.29,,2.84,2023-01-03
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,106.99,91.44,,0.329,2023-01-03
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,169.0,103.21,,0.34,2023-01-03
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,267.36,90.63,,0.28,2023-01-03
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,248.0,84.07,0.07,1.5,2023-01-03
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,250.0,63.94,0.25,0.19,2023-01-03
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,492.1,69.31,0.19,1.3,2023-01-03
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,3747.96,66.47,4.0,5.02,2023-01-03
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1227.43,84.4,7.72,10.08,2023-01-03
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,248.59,94.52,0.261,0.838,2023-01-04
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,99.43,93.61,1.12,2.29,2023-01-04
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,187.52,110.31,,0.34,2023-01-04
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,810.0,86.26,2.73,4.32,2023-01-04
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,92.78,84.35,0.039,0.179,2023-01-04
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,11793.0,87.6,1.7,32.98,2023-01-04
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,6299.0,66.24,2.96,17.1,2023-01-04
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,273.6,103.25,0.05,0.35,2023-01-04
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,109.4,80.7,,0.196,2023-01-04
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,336.25,64.66,0.268,0.63,2023-01-04
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1678.03,84.75,,3.62,2023-01-04
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,334.0,106.2,0.25,0.61,2023-01-04
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,144.77,93.4,0.117,0.045,2023-01-04
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,133.0,94.33,0.01,0.08,2023-01-04
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,258.0,93.82,0.19,0.03,2023-01-04
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,112.05,92.29,0.077,0.189,2023-01-04
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,86.84,52.63,,0.15,2023-01-04
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,142.95,87.16,0.09,,2023-01-04
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1925.1,79.19,,14.16,2023-01-04
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1575.09,80.12,0.18,1.98,2023-01-04
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,825.25,85.96,0.883,5.251,2023-01-04
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,131.4,82.13,,0.1,2023-01-04
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,297.33,99.44,0.27,0.07,2023-01-04
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,15813.89,89.12,6.68,9.52,2023-01-04
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,5840.76,65.92,0.79,9.09,2023-01-04
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,200.11,89.33,0.019,1.867,2023-01-04
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,289.0,68.81,,1.44,2023-01-04
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,106.65,91.15,,0.33,2023-01-04
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,168.05,102.63,,0.339,2023-01-04
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,266.92,90.48,,0.26,2023-01-04
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,246.0,83.39,,1.6,2023-01-04
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,250.0,63.94,0.07,0.24,2023-01-04
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,492.1,69.31,1.01,0.89,2023-01-04
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,3743.73,66.39,1.04,4.87,2023-01-04
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1225.43,84.26,8.19,10.05,2023-01-04
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,247.94,94.27,0.274,0.996,2023-01-05
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,98.42,92.66,1.24,2.25,2023-01-05
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,187.38,110.22,0.21,0.34,2023-01-05
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,807.0,85.94,1.88,4.32,2023-01-05
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,92.64,84.22,0.039,0.179,2023-01-05
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,11766.0,87.4,7.76,33.1,2023-01-05
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,6288.0,66.12,7.14,17.01,2023-01-05
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,273.29,103.13,0.05,0.36,2023-01-05
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,108.96,80.37,,0.196,2023-01-05
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,335.63,64.54,0.301,0.63,2023-01-05
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1672.55,84.47,,3.97,2023-01-05
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,333.0,105.89,,0.61,2023-01-05
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,144.77,93.4,0.073,,2023-01-05
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,133.0,94.33,0.16,0.08,2023-01-05
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,258.0,93.82,0.18,0.03,2023-01-05
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,111.87,92.14,0.089,0.189,2023-01-05
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,86.84,52.63,0.07,,2023-01-05
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,142.15,86.68,0.28,,2023-01-05
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1908.47,78.51,,14.14,2023-01-05
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1575.09,80.12,5.28,2.04,2023-01-05
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,820.0,85.42,0.537,5.24,2023-01-05
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,131.24,82.03,,0.16,2023-01-05
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,296.91,99.3,,0.06,2023-01-05
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,15806.09,89.07,3.42,10.16,2023-01-05
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,5831.64,65.82,0.82,9.11,2023-01-05
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,198.54,88.63,0.019,1.527,2023-01-05
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,287.78,68.52,,1.44,2023-01-05
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,106.34,90.89,0.041,0.351,2023-01-05
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,167.33,102.19,0.22,0.339,2023-01-05
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,266.48,90.33,,0.26,2023-01-05
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,245.0,83.05,0.08,1.5,2023-01-05
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,250.0,63.94,0.07,0.24,2023-01-05
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,490.87,69.14,,0.89,2023-01-05
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,3740.92,66.34,2.39,4.81,2023-01-05
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1222.94,84.09,7.65,10.0,2023-01-05
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,247.15,93.97,0.265,1.002,2023-01-06
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,97.48,91.77,1.2,2.14,2023-01-06
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,186.84,109.91,,0.34,2023-01-06
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,804.0,85.62,1.51,4.32,2023-01-06
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,92.5,84.09,0.039,0.179,2023-01-06
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,11737.0,87.19,4.68,32.95,2023-01-06
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,6277.0,66.0,7.16,17.03,2023-01-06
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,272.97,103.01,0.05,0.36,2023-01-06
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,108.67,80.16,,0.196,2023-01-06
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,335.0,64.42,0.3,0.63,2023-01-06
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1667.07,84.2,0.18,4.25,2023-01-06
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,333.0,105.89,0.22,0.61,2023-01-06
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,144.77,93.4,0.073,,2023-01-06
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,133.0,94.33,,0.08,2023-01-06
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,258.0,93.82,0.19,0.03,2023-01-06
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,111.5,91.84,,0.189,2023-01-06
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,86.84,52.63,0.07,,2023-01-06
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,141.46,86.26,0.38,,2023-01-06
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1891.91,77.82,,14.21,2023-01-06
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1575.09,80.12,5.29,2.05,2023-01-06
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,814.75,84.87,0.524,5.229,2023-01-06
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,131.07,81.92,,0.17,2023-01-06
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,296.91,99.3,0.27,0.06,2023-01-06
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,15798.29,89.03,3.08,9.82,2023-01-06
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,5822.52,65.72,0.86,9.14,2023-01-06
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,197.5,88.17,0.019,1.002,2023-01-06
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,286.24,68.15,,1.44,2023-01-06
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,106.05,90.64,0.058,0.34,2023-01-06
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,166.38,101.61,0.02,0.338,2023-01-06
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,265.97,90.16,,0.46,2023-01-06
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,243.0,82.37,0.08,1.5,2023-01-06
