id,name,owner,capacity,storage,active_storage,dead_storage,volume,percent_storage,inflow,outflow,date
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,61.02,20.41,,0.018,2020-01-02
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14981.0,84.42,2.42,12.0,2020-01-02
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,6959.0,78.54,0.61,13.22,2020-01-02
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,157.59,70.35,0.003,1.147,2020-01-02
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,108.31,25.79,,0.145,2020-01-02
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,52.97,45.27,,,2020-01-02
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,56.01,34.2,,0.276,2020-01-02
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,121.11,41.05,,0.48,2020-01-02
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,214.38,72.67,0.066,1.149,2020-01-02
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,268.71,68.72,0.004,0.269,2020-01-02
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,442.0,62.25,1.17,2.16,2020-01-02
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,3734.0,66.22,1.26,5.08,2020-01-02
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1070.0,73.57,2.13,2.0,2020-01-02
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,74.87,28.47,0.141,0.037,2020-01-03
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,55.03,51.81,0.28,0.7,2020-01-03
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,106.03,62.37,,0.1,2020-01-03
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,431.65,45.97,,1.123,2020-01-03
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,3.7,3.36,0.024,0.024,2020-01-03
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,5528.0,41.06,7.47,7.0,2020-01-03
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,4792.0,50.39,2.31,9.0,2020-01-03
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,151.16,57.04,0.04,0.16,2020-01-03
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,58.92,43.46,,0.11,2020-01-03
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,275.7,53.02,,0.637,2020-01-03
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1398.97,70.66,0.97,4.48,2020-01-03
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,153.82,48.91,0.102,0.166,2020-01-03
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,22.21,14.33,,,2020-01-03
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,48.9,34.68,,0.016,2020-01-03
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,84.79,30.83,0.033,0.156,2020-01-03
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,22.84,18.81,0.027,,2020-01-03
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,88.0,53.33,0.07,1.5,2020-01-03
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,45.0,27.44,0.01,1.5,2020-01-03
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,489.0,20.12,0.1,13.01,2020-01-03
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1702.0,86.57,0.1,1.5,2020-01-03
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,,,,,2020-01-03
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,36.52,22.82,,0.92,2020-01-03
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,60.97,20.39,,0.018,2020-01-03
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14974.0,84.38,5.27,12.02,2020-01-03
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,6949.0,78.43,3.8,13.01,2020-01-03
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,156.02,69.65,0.003,1.564,2020-01-03
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,108.08,25.73,,0.145,2020-01-03
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,52.74,45.08,,,2020-01-03
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,55.2,33.71,,0.275,2020-01-03
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,120.49,40.84,,0.5,2020-01-03
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,213.23,72.28,0.074,1.14,2020-01-03
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,268.44,68.65,0.004,0.269,2020-01-03
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,440.0,61.97,1.17,2.16,2020-01-03
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,3730.0,66.15,1.31,5.13,2020-01-03
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1073.0,73.78,4.51,2.06,2020-01-03
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,74.94,28.49,0.134,0.038,2020-01-04
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,54.6,51.4,0.27,0.7,2020-01-04
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,105.77,62.22,,0.18,2020-01-04
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,429.72,45.76,,1.123,2020-01-04
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,33.62,30.56,,0.024,2020-01-04
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,5522.0,41.02,1.51,7.0,2020-01-04
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,4784.0,50.3,2.4,9.08,2020-01-04
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,150.87,56.93,0.03,0.16,2020-01-04
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,58.61,43.23,,0.17,2020-01-04
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,275.14,52.91,,0.201,2020-01-04
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1394.22,70.42,1.19,4.68,2020-01-04
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,153.62,48.85,0.067,0.086,2020-01-04
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,22.21,14.33,0.016,,2020-01-04
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,48.79,34.61,,0.043,2020-01-04
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,84.41,30.69,,0.156,2020-01-04
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,22.84,18.81,0.038,,2020-01-04
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,88.0,53.33,0.01,1.5,2020-01-04
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,45.0,27.44,0.01,1.5,2020-01-04
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,488.0,20.07,0.1,0.55,2020-01-04
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1699.0,86.42,1.59,1.5,2020-01-04
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,,,,,2020-01-04
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,36.44,22.77,,0.92,2020-01-04
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,60.93,20.38,,0.018,2020-01-04
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14963.0,84.32,3.77,12.05,2020-01-04
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,6935.0,78.27,0.44,13.04,2020-01-04
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,154.43,68.94,0.003,1.599,2020-01-04
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,107.86,25.68,,0.145,2020-01-04
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,52.39,44.78,,,2020-01-04
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,54.74,33.43,0.358,0.274,2020-01-04
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,119.87,40.63,,0.5,2020-01-04
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,211.98,71.86,0.074,1.192,2020-01-04
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,268.18,68.59,0.004,0.269,2020-01-04
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,439.0,61.83,1.17,1.9,2020-01-04
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,3725.0,66.06,1.62,6.84,2020-01-04
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1074.0,73.85,3.56,2.03,2020-01-04
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,75.0,28.52,0.136,0.039,2020-01-05
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,54.5,51.31,0.58,0.69,2020-01-05
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,105.59,62.11,,0.18,2020-01-05
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,427.76,45.55,,1.123,2020-01-05
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,33.54,30.49,,0.024,2020-01-05
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,5516.0,40.97,1.52,7.0,2020-01-05
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,4777.0,50.23,2.55,9.23,2020-01-05
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,150.57,56.82,0.02,0.16,2020-01-05
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,58.31,43.01,,0.196,2020-01-05
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,275.14,52.91,,0.246,2020-01-05
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1389.49,70.18,1.23,4.68,2020-01-05
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,153.06,48.67,0.059,0.432,2020-01-05
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,22.21,14.33,0.016,,2020-01-05
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,48.79,34.61,,0.043,2020-01-05
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,84.03,30.56,,0.156,2020-01-05
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,22.75,18.74,,,2020-01-05
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,88.0,53.33,0.07,1.51,2020-01-05
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,45.0,27.44,0.04,1.51,2020-01-05
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,487.0,20.03,0.05,0.5,2020-01-05
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1694.0,86.16,0.05,1.51,2020-01-05
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,,,,,2020-01-05
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,36.37,22.73,,0.81,2020-01-05
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,60.88,20.36,,0.018,2020-01-05
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14948.0,84.24,1.24,11.94,2020-01-05
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,6922.0,78.13,0.45,13.03,2020-01-05
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,152.8,68.21,0.003,1.633,2020-01-05
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,107.64,25.63,,0.145,2020-01-05
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,52.16,44.58,0.085,,2020-01-05
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,54.04,33.0,0.063,0.19,2020-01-05
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,119.19,40.4,,0.56,2020-01-05
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,210.73,71.43,0.074,1.192,2020-01-05
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,267.92,68.52,0.004,0.269,2020-01-05
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,439.0,61.83,1.29,1.9,2020-01-05
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,3719.0,65.95,1.59,6.8,2020-01-05
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1077.0,74.05,5.49,2.1,2020-01-05
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,75.06,28.54,0.122,0.038,2020-01-06
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,54.04,50.88,0.12,0.57,2020-01-06
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,105.41,62.01,,0.18,2020-01-06
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,425.52,45.32,,1.123,2020-01-06
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,33.54,30.49,0.024,0.024,2020-01-06
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,5507.0,40.91,,7.0,2020-01-06
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,4770.0,50.16,2.44,9.12,2020-01-06
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,150.35,56.74,0.01,0.14,2020-01-06
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,58.11,42.86,,0.196,2020-01-06
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,274.57,52.8,,0.716,2020-01-06
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1384.76,69.94,1.24,4.68,2020-01-06
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,152.28,48.42,,0.432,2020-01-06
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,22.21,14.33,0.017,,2020-01-06
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,48.59,34.46,,0.046,2020-01-06
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,83.65,30.42,,0.156,2020-01-06
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,22.75,18.74,0.037,,2020-01-06
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,88.0,53.33,0.07,1.51,2020-01-06
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,45.0,27.44,0.01,1.51,2020-01-06
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,485.0,19.95,0.05,13.08,2020-01-06
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1691.0,86.01,1.6,1.51,2020-01-06
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,,,,,2020-01-06
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,36.29,22.68,,0.92,2020-01-06
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,60.84,20.35,,0.018,2020-01-06
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14936.0,84.17,6.28,11.98,2020-01-06
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,6908.0,77.97,0.52,13.08,2020-01-06
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,151.18,67.49,0.003,1.624,2020-01-06
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,107.41,25.57,,0.145,2020-01-06
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,51.82,44.29,,,2020-01-06
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,53.47,32.65,0.11,0.189,2020-01-06
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,118.51,40.17,,0.56,2020-01-06
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,209.49,71.01,0.073,1.192,2020-01-06
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,267.65,68.45,0.004,0.268,2020-01-06
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,438.0,61.69,1.29,1.9,2020-01-06
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,3716.0,65.9,3.92,6.33,2020-01-06
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1078.0,74.12,3.04,1.97,2020-01-06
